date,AWND,PRCP,TMAX,TMIN,daily_consumption,is_low_consumption_outlier
2010-10-15,5.1,0.5,13.9,9.4,1596.324,False
2010-10-16,4.7,0.0,14.4,10.0,1000.014,False
2010-10-17,2.3,0.0,20.6,8.9,1047.382,False
2010-10-18,2.6,0.0,15.6,10.0,2713.884,False
2010-10-19,1.2,0.8,15.0,8.3,1925.978,False
2010-10-20,1.6,0.0,15.0,8.3,1727.964,False
2010-10-21,3.3,0.3,16.7,9.4,1355.198,False
2010-10-22,3.4,0.0,11.7,7.8,1668.892,False
2010-10-23,2.3,0.0,17.8,6.7,2293.236,False
2010-10-24,1.5,0.0,20.0,11.7,2390.548,False
2010-10-25,2.1,0.0,23.3,12.2,1163.292,False
2010-10-26,2.8,0.0,22.2,17.2,945.904,False
2010-10-27,2.6,4.8,23.9,18.3,1260.278,False
2010-10-28,3.1,0.0,23.3,13.3,1463.326,False
2010-10-29,4.3,0.0,13.9,8.3,1204.422,False
2010-10-30,3.3,0.0,13.9,5.6,2152.7,False
2010-10-31,3.8,0.0,14.4,5.6,1476.43,False
2010-11-01,2.6,0.0,9.4,2.8,1383.18,False
2010-11-02,1.4,0.0,10.0,2.2,1191.082,False
2010-11-03,1.7,0.0,12.2,5.0,1293.298,False
2010-11-04,3.0,27.7,10.6,8.3,2555.146,False
2010-11-05,2.4,1.3,11.1,7.2,1736.088,False
2010-11-06,2.4,0.0,10.6,4.4,1805.408,False
2010-11-07,3.1,0.0,10.6,2.2,1673.816,False
2010-11-08,4.6,1.0,7.2,4.4,1825.54,False
2010-11-09,3.6,0.0,12.2,5.0,2022.098,False
2010-11-10,3.4,0.0,13.3,7.8,1946.534,False
2010-11-11,3.0,0.0,13.3,5.6,1773.592,False
2010-11-12,2.6,0.0,16.7,7.2,1836.822,False
2010-11-13,1.4,0.0,17.8,7.8,2023.174,False
2010-11-14,1.6,0.0,16.1,7.8,2038.392,False
2010-11-15,2.5,0.0,13.9,10.0,1747.382,False
2010-11-16,3.0,11.4,15.0,11.1,1509.748,False
2010-11-17,4.8,5.3,15.6,10.6,1582.032,False
2010-11-18,3.2,0.0,12.8,7.2,1652.152,False
2010-11-19,2.6,0.0,8.9,4.4,1570.4,False
2010-11-20,3.4,0.0,12.8,5.0,2197.006,False
2010-11-21,2.7,0.0,8.9,3.9,900.91,False
2010-11-22,2.7,0.0,18.3,7.2,2041.536,False
2010-11-23,3.1,0.0,16.1,10.0,1577.536,False
2010-11-24,4.3,0.0,10.0,5.0,1796.248,False
2010-11-25,1.6,1.5,7.8,3.9,1431.164,False
2010-11-26,3.1,4.1,11.7,3.3,1488.104,False
