date,AWND,PRCP,TMAX,TMIN,daily_consumption,is_low_consumption_outlier,year,month,day_of_week,day_of_year,is_weekend,temperature_range,temperature_mean,heating_degree_days,cooling_degree_days
2008-10-11,1.3,0.0,20.6,11.1,1669.386,False,2008,10,5,285,True,9.500000000000002,15.850000000000001,2.1499999999999986,0.0
2008-10-12,1.4,0.0,21.1,11.7,1907.94,False,2008,10,6,286,True,9.400000000000002,16.4,1.6000000000000014,0.0
2008-10-13,1.6,0.0,23.3,14.4,1461.976,False,2008,10,0,287,False,8.9,18.85,0.0,0.8500000000000014
2008-10-14,1.8,0.0,20.0,14.4,1609.056,False,2008,10,1,288,False,5.6,17.2,0.8000000000000007,0.0
2008-10-15,1.0,0.0,21.1,13.9,2156.896,False,2008,10,2,289,False,7.200000000000001,17.5,0.5,0.0
2008-10-16,2.4,0.0,23.9,12.8,1583.68,False,2008,10,3,290,False,11.099999999999998,18.35,0.0,0.3500000000000014
2008-10-17,3.0,0.0,15.6,10.0,1866.886,False,2008,10,4,291,False,5.6,12.8,5.199999999999999,0.0
2008-10-18,4.0,0.0,14.4,6.1,2239.19,False,2008,10,5,292,True,8.3,10.25,7.75,0.0
2008-10-19,3.6,0.0,12.8,5.6,1971.934,False,2008,10,6,293,True,7.200000000000001,9.2,8.8,0.0
2008-10-20,2.1,0.0,15.6,5.0,1667.554,False,2008,10,0,294,False,10.6,10.3,7.699999999999999,0.0
2008-10-21,3.8,0.3,16.1,7.2,2063.716,False,2008,10,1,295,False,8.900000000000002,11.65,6.35,0.0
2008-10-22,4.3,0.0,11.7,5.0,1646.01,False,2008,10,2,296,False,6.699999999999999,8.35,9.65,0.0
2008-10-23,2.3,0.0,11.7,4.4,1830.494,False,2008,10,3,297,False,7.299999999999999,8.05,9.95,0.0
2008-10-24,1.4,0.0,13.9,3.9,2133.226,False,2008,10,4,298,False,10.0,8.9,9.1,0.0
2008-10-25,3.8,23.9,18.3,11.7,1523.156,False,2008,10,5,299,True,6.600000000000001,15.0,3.0,0.0
2008-10-26,2.4,0.0,16.7,8.9,523.492,False,2008,10,6,300,True,7.799999999999999,12.8,5.199999999999999,0.0
2008-10-27,1.9,2.0,17.8,7.8,523.892,False,2008,10,0,301,False,10.0,12.8,5.199999999999999,0.0
2008-10-28,5.0,48.8,8.3,3.9,1327.29,False,2008,10,1,302,False,4.4,6.1000000000000005,11.899999999999999,0.0
2008-10-29,4.2,0.0,7.8,3.3,1612.576,False,2008,10,2,303,False,4.5,5.55,12.45,0.0
2008-10-30,3.1,0.0,8.9,2.2,1098.6,False,2008,10,3,304,False,6.7,5.550000000000001,12.45,0.0
2008-10-31,2.6,0.0,16.1,4.4,1285.832,False,2008,10,4,305,False,11.700000000000001,10.25,7.75,0.0
2008-11-01,2.0,0.0,18.9,10.0,830.498,False,2008,11,5,306,True,8.899999999999999,14.45,3.5500000000000007,0.0
2008-11-02,3.5,0.0,10.0,3.3,910.614,False,2008,11,6,307,True,6.7,6.65,11.35,0.0
2008-11-03,0.7,0.3,14.4,7.2,847.6,False,2008,11,0,308,False,7.2,10.8,7.199999999999999,0.0
2008-11-04,0.6,0.0,17.2,9.4,1562.316,False,2008,11,1,309,False,7.799999999999999,13.3,4.699999999999999,0.0
2008-11-05,4.1,7.4,17.8,12.2,3134.93,False,2008,11,2,310,False,5.600000000000001,15.0,3.0,0.0
2008-11-06,4.7,3.3,16.7,14.4,1588.438,False,2008,11,3,311,False,2.299999999999999,15.55,2.4499999999999993,0.0
2008-11-07,1.2,0.0,17.8,14.4,1619.184,False,2008,11,4,312,False,3.4000000000000004,16.1,1.8999999999999986,0.0
2008-11-08,2.3,7.6,15.6,11.7,1733.138,False,2008,11,5,313,True,3.9000000000000004,13.649999999999999,4.350000000000001,0.0
2008-11-09,3.0,0.0,13.3,8.3,2578.538,False,2008,11,6,314,True,5.0,10.8,7.199999999999999,0.0
2008-11-10,3.9,0.0,10.6,5.6,2091.88,False,2008,11,0,315,False,5.0,8.1,9.9,0.0
2008-11-11,3.1,0.0,10.6,2.8,2455.95,False,2008,11,1,316,False,7.8,6.699999999999999,11.3,0.0
2008-11-12,1.5,0.0,10.0,4.4,2186.494,False,2008,11,2,317,False,5.6,7.2,10.8,0.0
2008-11-13,2.3,13.5,14.4,7.2,1238.46,False,2008,11,3,318,False,7.2,10.8,7.199999999999999,0.0
2008-11-14,1.4,2.5,17.8,13.9,1621.738,False,2008,11,4,319,False,3.9000000000000004,15.850000000000001,2.1499999999999986,0.0
2008-11-15,2.9,18.8,19.4,14.4,3031.628,False,2008,11,5,320,True,4.999999999999998,16.9,1.1000000000000014,0.0
2008-11-16,5.0,3.8,15.6,4.4,2365.432,False,2008,11,6,321,True,11.2,10.0,8.0,0.0
2008-11-17,2.9,0.0,8.3,2.2,1523.636,False,2008,11,0,322,False,6.1000000000000005,5.25,12.75,0.0
2008-11-18,3.7,0.0,5.0,-1.7,1749.05,False,2008,11,1,323,False,6.7,1.65,16.35,0.0
2008-11-19,3.4,0.0,2.8,-3.3,1840.238,False,2008,11,2,324,False,6.1,-0.25,18.25,0.0
2008-11-20,2.6,0.0,3.3,-1.1,1692.336,False,2008,11,3,325,False,4.4,1.0999999999999999,16.9,0.0
2008-11-21,3.1,0.0,3.3,-3.9,1673.93,False,2008,11,4,326,False,7.199999999999999,-0.30000000000000004,18.3,0.0
2008-11-22,4.7,0.0,0.0,-5.0,1711.368,False,2008,11,5,327,True,5.0,-2.5,20.5,0.0
2008-11-23,2.7,0.0,2.2,-4.4,3405.324,False,2008,11,6,328,True,6.6000000000000005,-1.1,19.1,0.0
2008-11-24,3.3,4.1,10.0,0.6,3212.998,False,2008,11,0,329,False,9.4,5.3,12.7,0.0
2008-11-25,2.7,10.4,8.3,2.2,2702.85,False,2008,11,1,330,False,6.1000000000000005,5.25,12.75,0.0
2008-11-26,3.0,0.0,7.2,2.2,1515.954,False,2008,11,2,331,False,5.0,4.7,13.3,0.0
2008-11-27,2.6,0.0,6.7,1.7,2362.218,False,2008,11,3,332,False,5.0,4.2,13.8,0.0
2008-11-28,3.3,0.0,9.4,3.9,1885.964,False,2008,11,4,333,False,5.5,6.65,11.35,0.0
2008-11-29,2.4,0.0,7.8,1.7,2434.668,False,2008,11,5,334,True,6.1,4.75,13.25,0.0
2008-11-30,4.7,18.3,6.1,2.2,2401.388,False,2008,11,6,335,True,3.8999999999999995,4.15,13.85,0.0
2008-12-01,3.8,2.8,12.8,6.1,1616.538,False,2008,12,0,336,False,6.700000000000001,9.45,8.55,0.0
2008-12-02,3.1,0.0,7.2,1.7,1793.444,False,2008,12,1,337,False,5.5,4.45,13.55,0.0
2008-12-03,2.8,0.0,5.6,0.0,1755.164,False,2008,12,2,338,False,5.6,2.8,15.2,0.0
2008-12-04,3.3,0.8,10.0,3.9,1738.638,False,2008,12,3,339,False,6.1,6.95,11.05,0.0
2008-12-05,2.2,0.0,5.0,0.0,2058.618,False,2008,12,4,340,False,5.0,2.5,15.5,0.0
2008-12-06,2.2,0.5,2.2,-2.2,2523.836,False,2008,12,5,341,True,4.4,0.0,18.0,0.0
2008-12-07,4.8,0.0,2.2,-6.7,2466.74,False,2008,12,6,342,True,8.9,-2.25,20.25,0.0
2008-12-08,3.3,0.0,-1.1,-7.2,1868.636,False,2008,12,0,343,False,6.1,-4.15,22.15,0.0
2008-12-09,3.3,0.0,14.4,-1.1,2003.144,False,2008,12,1,344,False,15.5,6.65,11.35,0.0
2008-12-10,3.7,6.9,18.3,6.1,2111.02,False,2008,12,2,345,False,12.200000000000001,12.2,5.800000000000001,0.0
2008-12-11,5.3,59.7,6.1,2.8,1432.522,False,2008,12,3,346,False,3.3,4.449999999999999,13.55,0.0
2008-12-12,4.0,23.6,6.7,0.0,1815.534,False,2008,12,4,347,False,6.7,3.35,14.65,0.0
2008-12-13,3.3,0.0,0.0,-2.8,1825.574,False,2008,12,5,348,True,2.8,-1.4,19.4,0.0
2008-12-14,2.9,0.0,9.4,-1.7,2002.12,False,2008,12,6,349,True,11.1,3.85,14.15,0.0
2008-12-15,3.0,0.3,19.4,8.9,1795.45,False,2008,12,0,350,False,10.499999999999998,14.149999999999999,3.8500000000000014,0.0
2008-12-16,3.4,7.1,14.4,-1.1,1797.09,False,2008,12,1,351,False,15.5,6.65,11.35,0.0
2008-12-17,3.1,10.7,5.6,0.0,2098.786,False,2008,12,2,352,False,5.6,2.8,15.2,0.0
2008-12-18,1.8,0.0,5.6,2.2,1736.94,False,2008,12,3,353,False,3.3999999999999995,3.9,14.1,0.0
2008-12-19,4.6,23.6,2.8,-1.7,1882.112,False,2008,12,4,354,False,4.5,0.5499999999999999,17.45,0.0
2008-12-20,3.9,1.0,-0.6,-5.6,2242.502,False,2008,12,5,355,True,5.0,-3.0999999999999996,21.1,0.0
2008-12-21,4.3,14.7,2.8,-3.9,2643.61,False,2008,12,6,356,True,6.699999999999999,-0.55,18.55,0.0
2008-12-22,6.2,0.0,-2.8,-10.6,2015.808,False,2008,12,0,357,False,7.8,-6.699999999999999,24.7,0.0
2008-12-23,2.6,0.0,-0.6,-7.8,1798.088,False,2008,12,1,358,False,7.2,-4.2,22.2,0.0
2008-12-24,3.2,11.7,14.4,-0.6,1269.638,False,2008,12,2,359,False,15.0,6.9,11.1,0.0
2008-12-25,4.4,3.3,13.9,0.6,1061.118,False,2008,12,3,360,False,13.3,7.25,10.75,0.0
2008-12-26,2.3,0.5,5.0,0.0,1223.732,False,2008,12,4,361,False,5.0,2.5,15.5,0.0
2008-12-27,2.3,0.0,8.9,5.0,2972.164,False,2008,12,5,362,True,3.9000000000000004,6.95,11.05,0.0
2008-12-28,4.2,0.0,18.3,8.3,1570.642,False,2008,12,6,363,True,10.0,13.3,4.699999999999999,0.0
2008-12-29,3.2,0.0,8.3,2.8,555.278,False,2008,12,0,364,False,5.500000000000001,5.550000000000001,12.45,0.0
2008-12-30,4.3,0.0,6.1,0.6,1195.238,False,2008,12,1,365,False,5.5,3.3499999999999996,14.65,0.0
2008-12-31,5.8,1.0,1.7,-7.8,1964.188,False,2008,12,2,366,False,9.5,-3.05,21.05,0.0
2009-01-01,5.0,0.0,-3.3,-9.4,1406.692,False,2009,1,3,1,False,6.1000000000000005,-6.35,24.35,0.0
2009-01-02,2.8,0.0,1.1,-5.0,2327.51,False,2009,1,4,2,False,6.1,-1.95,19.95,0.0
2009-01-03,4.5,0.0,3.3,-1.7,1913.496,False,2009,1,5,3,True,5.0,0.7999999999999999,17.2,0.0
2009-01-04,3.4,0.0,5.6,-3.9,1939.994,False,2009,1,6,4,True,9.5,0.8499999999999999,17.15,0.0
2009-01-05,3.1,0.0,6.1,3.3,1604.0,False,2009,1,0,5,False,2.8,4.699999999999999,13.3,0.0
2009-01-06,3.0,2.0,3.3,-0.6,1689.862,False,2009,1,1,6,False,3.9,1.3499999999999999,16.65,0.0
2009-01-07,4.7,30.2,3.3,-0.6,2080.272,False,2009,1,2,7,False,3.9,1.3499999999999999,16.65,0.0
2009-01-08,5.1,0.0,3.3,-1.7,1633.27,False,2009,1,3,8,False,5.0,0.7999999999999999,17.2,0.0
2009-01-09,4.3,0.0,0.0,-3.3,1788.702,False,2009,1,4,9,False,3.3,-1.65,19.65,0.0
2009-01-10,3.0,3.6,-1.1,-5.0,2102.948,False,2009,1,5,10,True,3.9,-3.05,21.05,0.0
2009-01-11,3.1,4.8,-0.6,-4.4,1975.988,False,2009,1,6,11,True,3.8000000000000003,-2.5,20.5,0.0
2009-01-12,2.8,0.0,0.6,-6.1,1589.278,False,2009,1,0,12,False,6.699999999999999,-2.75,20.75,0.0
2009-01-13,2.4,0.0,5.0,-2.2,2182.6,False,2009,1,1,13,False,7.2,1.4,16.6,0.0
2009-01-14,3.8,0.0,2.2,-8.9,1776.282,False,2009,1,2,14,False,11.100000000000001,-3.35,21.35,0.0
2009-01-15,3.4,1.3,-5.6,-9.4,1564.068,False,2009,1,3,15,False,3.8000000000000007,-7.5,25.5,0.0
2009-01-16,4.1,0.0,-8.9,-12.8,2766.554,False,2009,1,4,16,False,3.9000000000000004,-10.850000000000001,28.85,0.0
2009-01-17,2.5,0.0,-5.6,-14.4,3317.82,False,2009,1,5,17,True,8.8,-10.0,28.0,0.0
2009-01-18,2.4,4.6,1.7,-5.6,3154.194,False,2009,1,6,18,True,7.3,-1.9499999999999997,19.95,0.0
2009-01-19,1.0,4.6,0.6,-3.3,1699.866,False,2009,1,0,19,False,3.9,-1.3499999999999999,19.35,0.0
2009-01-20,2.7,0.0,-1.7,-7.2,1738.028,False,2009,1,1,20,False,5.5,-4.45,22.45,0.0
2009-01-21,3.7,0.0,-3.3,-8.3,1739.434,False,2009,1,2,21,False,5.000000000000001,-5.800000000000001,23.8,0.0
2009-01-22,3.0,0.0,2.8,-6.7,1237.356,False,2009,1,3,22,False,9.5,-1.9500000000000002,19.95,0.0
2009-01-23,2.2,0.0,8.3,-0.6,1910.536,False,2009,1,4,23,False,8.9,3.8500000000000005,14.149999999999999,0.0
2009-01-24,5.1,0.0,7.8,-8.3,2200.77,False,2009,1,5,24,True,16.1,-0.25000000000000044,18.25,0.0
2009-01-25,2.8,0.0,-2.8,-10.6,2843.664,False,2009,1,6,25,True,7.8,-6.699999999999999,24.7,0.0
2009-01-26,2.2,0.0,-1.7,-7.2,1674.472,False,2009,1,0,26,False,5.5,-4.45,22.45,0.0
2009-01-27,1.9,0.0,-1.7,-3.9,1425.03,False,2009,1,1,27,False,2.2,-2.8,20.8,0.0
2009-01-28,4.3,24.6,5.0,-4.4,2721.734,False,2009,1,2,28,False,9.4,0.2999999999999998,17.7,0.0
2009-01-29,3.8,0.0,2.2,-3.3,1573.698,False,2009,1,3,29,False,5.5,-0.5499999999999998,18.55,0.0
2009-01-30,3.0,0.0,1.7,-3.3,2059.038,False,2009,1,4,30,False,5.0,-0.7999999999999999,18.8,0.0
2009-01-31,3.8,0.0,-2.8,-6.7,3312.852,False,2009,1,5,31,True,3.9000000000000004,-4.75,22.75,0.0
2009-02-01,3.4,0.0,11.1,-3.3,1807.46,False,2009,2,6,32,True,14.399999999999999,3.9,14.1,0.0
2009-02-02,2.3,0.0,11.7,1.1,1603.3,False,2009,2,0,33,False,10.6,6.3999999999999995,11.600000000000001,0.0
2009-02-03,3.6,8.9,1.1,-3.9,1868.39,False,2009,2,1,34,False,5.0,-1.4,19.4,0.0
2009-02-04,3.4,0.0,-1.1,-8.3,2460.924,False,2009,2,2,35,False,7.200000000000001,-4.7,22.7,0.0
2009-02-05,4.3,0.0,-5.0,-11.1,1649.088,False,2009,2,3,36,False,6.1,-8.05,26.05,0.0
2009-02-06,2.4,0.0,0.0,-9.4,2048.396,False,2009,2,4,37,False,9.4,-4.7,22.7,0.0
2009-02-07,1.7,0.0,10.0,-2.2,3131.536,False,2009,2,5,38,True,12.2,3.9,14.1,0.0
2009-02-08,4.3,0.0,14.4,3.3,2182.866,False,2009,2,6,39,True,11.100000000000001,8.85,9.15,0.0
2009-02-09,2.6,0.0,7.2,0.6,1706.638,False,2009,2,0,40,False,6.6000000000000005,3.9,14.1,0.0
2009-02-10,1.7,0.0,10.0,1.7,1943.822,False,2009,2,1,41,False,8.3,5.85,12.15,0.0
2009-02-11,2.0,0.8,18.3,7.2,2639.39,False,2009,2,2,42,False,11.100000000000001,12.75,5.25,0.0
2009-02-12,6.0,3.0,13.9,6.7,1968.66,False,2009,2,3,43,False,7.2,10.3,7.699999999999999,0.0
2009-02-13,5.4,0.0,6.7,-0.6,1690.022,False,2009,2,4,44,False,7.3,3.0500000000000003,14.95,0.0
2009-02-14,2.8,0.0,5.0,-2.2,2332.594,False,2009,2,5,45,True,7.2,1.4,16.6,0.0
2009-02-15,3.2,0.0,5.6,-2.2,1586.032,False,2009,2,6,46,True,7.8,1.6999999999999997,16.3,0.0
2009-02-16,2.4,0.0,4.4,-2.2,1318.994,False,2009,2,0,47,False,6.6000000000000005,1.1,16.9,0.0
2009-02-17,2.2,0.0,4.4,-4.4,781.698,False,2009,2,1,48,False,8.8,0.0,18.0,0.0
2009-02-18,2.5,8.1,6.7,0.0,826.45,False,2009,2,2,49,False,6.7,3.35,14.65,0.0
2009-02-19,4.1,0.0,10.0,-2.8,737.268,False,2009,2,3,50,False,12.8,3.6,14.4,0.0
2009-02-20,6.1,0.0,0.6,-5.0,1880.736,False,2009,2,4,51,False,5.6,-2.2,20.2,0.0
2009-02-21,3.4,0.0,5.6,-3.3,1316.184,False,2009,2,5,52,True,8.899999999999999,1.15,16.85,0.0
2009-02-22,4.0,1.8,6.7,-0.6,2238.478,False,2009,2,6,53,True,7.3,3.0500000000000003,14.95,0.0
2009-02-23,6.0,0.0,1.1,-4.4,2733.656,False,2009,2,0,54,False,5.5,-1.6500000000000001,19.65,0.0
2009-02-24,4.3,0.0,2.8,-5.6,1783.144,False,2009,2,1,55,False,8.399999999999999,-1.4,19.4,0.0
2009-02-25,1.9,0.0,5.6,-4.4,1169.844,False,2009,2,2,56,False,10.0,0.5999999999999996,17.4,0.0
2009-02-26,2.1,0.0,10.0,1.7,1156.852,False,2009,2,3,57,False,8.3,5.85,12.15,0.0
2009-02-27,3.6,1.0,16.1,6.1,2028.918,False,2009,2,4,58,False,10.000000000000002,11.100000000000001,6.899999999999999,0.0
2009-02-28,4.2,0.0,12.2,-0.6,1630.75,False,2009,2,5,59,True,12.799999999999999,5.8,12.2,0.0
2009-03-01,4.4,3.8,2.2,-2.2,2467.626,False,2009,3,6,60,True,4.4,0.0,18.0,0.0
2009-03-02,4.9,12.4,-2.2,-8.9,1477.442,False,2009,3,0,61,False,6.7,-5.550000000000001,23.55,0.0
2009-03-03,5.2,0.0,-3.3,-11.1,1848.952,False,2009,3,1,62,False,7.8,-7.199999999999999,25.2,0.0
2009-03-04,2.6,0.0,1.1,-7.8,1842.13,False,2009,3,2,63,False,8.9,-3.3499999999999996,21.35,0.0
2009-03-05,1.8,0.0,6.1,-2.2,1441.812,False,2009,3,3,64,False,8.3,1.9499999999999997,16.05,0.0
2009-03-06,3.6,0.3,12.8,3.3,1783.474,False,2009,3,4,65,False,9.5,8.05,9.95,0.0
2009-03-07,2.0,0.0,21.1,10.6,1696.466,False,2009,3,5,66,True,10.500000000000002,15.850000000000001,2.1499999999999986,0.0
2009-03-08,3.2,0.0,17.8,9.4,2357.166,False,2009,3,6,67,True,8.4,13.600000000000001,4.399999999999999,0.0
2009-03-09,3.5,2.5,9.4,3.3,1685.556,False,2009,3,0,68,False,6.1000000000000005,6.35,11.65,0.0
2009-03-10,2.3,0.3,8.3,2.8,1836.21,False,2009,3,1,69,False,5.500000000000001,5.550000000000001,12.45,0.0
2009-03-11,3.3,0.0,14.4,5.0,2405.904,False,2009,3,2,70,False,9.4,9.7,8.3,0.0
2009-03-12,4.1,0.0,6.7,0.0,1887.26,False,2009,3,3,71,False,6.7,3.35,14.65,0.0
2009-03-13,2.8,0.0,4.4,-2.8,1445.52,False,2009,3,4,72,False,7.2,0.8000000000000003,17.2,0.0
2009-03-14,2.2,0.0,10.6,0.0,2149.028,False,2009,3,5,73,True,10.6,5.3,12.7,0.0
2009-03-15,1.0,0.0,10.6,5.6,1942.062,False,2009,3,6,74,True,5.0,8.1,9.9,0.0
2009-03-16,2.8,0.0,8.3,4.4,1334.732,False,2009,3,0,75,False,3.9000000000000004,6.3500000000000005,11.649999999999999,0.0
2009-03-17,2.6,0.0,12.8,2.2,1931.91,False,2009,3,1,76,False,10.600000000000001,7.5,10.5,0.0
2009-03-18,3.6,0.0,17.8,5.0,1450.68,False,2009,3,2,77,False,12.8,11.4,6.6,0.0
2009-03-19,2.0,3.3,11.7,5.6,1191.532,False,2009,3,3,78,False,6.1,8.649999999999999,9.350000000000001,0.0
2009-03-20,3.4,1.0,7.8,0.6,1463.906,False,2009,3,4,79,False,7.2,4.2,13.8,0.0
2009-03-21,3.0,0.0,9.4,-0.6,1930.022,False,2009,3,5,80,True,10.0,4.4,13.6,0.0
2009-03-22,3.8,0.0,12.2,1.7,1689.17,False,2009,3,6,81,True,10.5,6.949999999999999,11.05,0.0
2009-03-23,3.9,0.0,6.7,-1.7,1296.45,False,2009,3,0,82,False,8.4,2.5,15.5,0.0
2009-03-24,3.6,0.0,10.0,-2.8,1661.712,False,2009,3,1,83,False,12.8,3.6,14.4,0.0
2009-03-25,2.5,0.0,11.1,1.7,1838.774,False,2009,3,2,84,False,9.4,6.3999999999999995,11.600000000000001,0.0
2009-03-26,2.1,10.2,7.2,5.6,1211.004,False,2009,3,3,85,False,1.6000000000000005,6.4,11.6,0.0
2009-03-27,2.1,0.0,17.2,6.7,1713.926,False,2009,3,4,86,False,10.5,11.95,6.050000000000001,0.0
2009-03-28,3.5,1.3,14.4,6.7,2260.976,False,2009,3,5,87,True,7.7,10.55,7.449999999999999,0.0
2009-03-29,3.4,9.4,11.1,5.6,2216.65,False,2009,3,6,88,True,5.5,8.35,9.65,0.0
2009-03-30,5.4,0.0,11.7,5.0,1477.452,False,2009,3,0,89,False,6.699999999999999,8.35,9.65,0.0
2009-03-31,3.2,0.0,15.6,3.3,1823.482,False,2009,3,1,90,False,12.3,9.45,8.55,0.0
2009-04-01,3.0,9.1,9.4,6.1,1641.14,False,2009,4,2,91,False,3.3000000000000007,7.75,10.25,0.0
2009-04-02,2.5,0.3,17.8,6.7,1644.334,False,2009,4,3,92,False,11.100000000000001,12.25,5.75,0.0
2009-04-03,3.7,23.1,16.1,8.9,1363.26,False,2009,4,4,93,False,7.200000000000001,12.5,5.5,0.0
2009-04-04,6.6,0.0,12.2,8.3,2191.232,False,2009,4,5,94,True,3.8999999999999986,10.25,7.75,0.0
2009-04-05,3.4,0.0,18.3,7.2,1375.716,False,2009,4,6,95,True,11.100000000000001,12.75,5.25,0.0
2009-04-06,2.8,14.2,12.8,7.2,1452.634,False,2009,4,0,96,False,5.6000000000000005,10.0,8.0,0.0
2009-04-07,4.3,0.0,9.4,3.9,1440.092,False,2009,4,1,97,False,5.5,6.65,11.35,0.0
2009-04-08,2.8,0.0,8.9,1.7,1534.6,False,2009,4,2,98,False,7.2,5.3,12.7,0.0
2009-04-09,2.2,0.0,17.2,5.0,1890.472,False,2009,4,3,99,False,12.2,11.1,6.9,0.0
2009-04-10,2.2,0.0,15.0,7.2,1842.114,False,2009,4,4,100,False,7.8,11.1,6.9,0.0
2009-04-11,3.8,14.2,10.0,5.0,2462.446,False,2009,4,5,101,True,5.0,7.5,10.5,0.0
2009-04-12,4.4,0.0,9.4,2.2,2141.012,False,2009,4,6,102,True,7.2,5.800000000000001,12.2,0.0
2009-04-13,2.9,0.0,13.9,1.1,1598.624,False,2009,4,0,103,False,12.8,7.5,10.5,0.0
2009-04-14,4.0,4.3,11.1,5.6,1501.538,False,2009,4,1,104,False,5.5,8.35,9.65,0.0
2009-04-15,4.2,5.1,13.9,5.6,1216.062,False,2009,4,2,105,False,8.3,9.75,8.25,0.0
2009-04-16,3.0,0.0,17.8,6.7,1564.524,False,2009,4,3,106,False,11.100000000000001,12.25,5.75,0.0
2009-04-17,1.6,0.0,21.7,5.6,2042.81,False,2009,4,4,107,False,16.1,13.649999999999999,4.350000000000001,0.0
2009-04-18,2.1,0.0,26.1,12.2,1512.266,False,2009,4,5,108,True,13.900000000000002,19.15,0.0,1.1499999999999986
2009-04-19,3.6,0.0,17.2,8.3,1286.468,False,2009,4,6,109,True,8.899999999999999,12.75,5.25,0.0
2009-04-20,5.3,45.5,10.0,5.6,1486.51,False,2009,4,0,110,False,4.4,7.8,10.2,0.0
2009-04-21,3.0,2.3,15.0,8.9,1894.598,False,2009,4,1,111,False,6.1,11.95,6.050000000000001,0.0
2009-04-22,2.4,1.0,13.3,8.3,1496.198,False,2009,4,2,112,False,5.0,10.8,7.199999999999999,0.0
2009-04-23,3.8,0.0,13.9,6.1,1141.46,False,2009,4,3,113,False,7.800000000000001,10.0,8.0,0.0
2009-04-24,1.8,0.0,22.2,8.3,1194.048,False,2009,4,4,114,False,13.899999999999999,15.25,2.75,0.0
2009-04-25,2.0,0.0,31.1,11.1,2022.284,False,2009,4,5,115,True,20.0,21.1,0.0,3.1000000000000014
2009-04-26,1.8,0.0,33.3,19.4,1781.626,False,2009,4,6,116,True,13.899999999999999,26.349999999999998,0.0,8.349999999999998
2009-04-27,2.7,0.0,28.9,14.4,1351.628,False,2009,4,0,117,False,14.499999999999998,21.65,0.0,3.6499999999999986
2009-04-28,4.0,0.0,32.2,20.6,1706.386,False,2009,4,1,118,False,11.600000000000001,26.400000000000002,0.0,8.400000000000002
2009-04-29,3.3,0.0,20.6,9.4,1664.68,False,2009,4,2,119,False,11.200000000000001,15.0,3.0,0.0
2009-04-30,1.9,0.0,16.1,8.9,1834.762,False,2009,4,3,120,False,7.200000000000001,12.5,5.5,0.0
2009-05-01,3.1,10.7,21.7,11.7,1512.802,False,2009,5,4,121,False,10.0,16.7,1.3000000000000007,0.0
2009-05-02,2.2,2.8,20.0,12.2,1393.91,False,2009,5,5,122,True,7.800000000000001,16.1,1.8999999999999986,0.0
2009-05-03,1.4,10.4,15.6,11.1,1608.878,False,2009,5,6,123,True,4.5,13.35,4.65,0.0
2009-05-04,2.0,8.9,13.9,10.6,1667.882,False,2009,5,0,124,False,3.3000000000000007,12.25,5.75,0.0
2009-05-05,4.1,7.9,12.2,10.6,1731.474,False,2009,5,1,125,False,1.5999999999999996,11.399999999999999,6.600000000000001,0.0
2009-05-06,2.2,29.2,18.3,9.4,1349.902,False,2009,5,2,126,False,8.9,13.850000000000001,4.149999999999999,0.0
2009-05-07,1.5,26.9,21.1,10.6,1012.648,False,2009,5,3,127,False,10.500000000000002,15.850000000000001,2.1499999999999986,0.0
2009-05-08,1.3,0.0,23.3,13.3,1857.156,False,2009,5,4,128,False,10.0,18.3,0.0,0.3000000000000007
2009-05-09,2.1,15.7,24.4,14.4,1261.352,False,2009,5,5,129,True,9.999999999999998,19.4,0.0,1.3999999999999986
2009-05-10,4.5,0.0,21.1,12.2,1966.552,False,2009,5,6,130,True,8.900000000000002,16.65,1.3500000000000014,0.0
2009-05-11,2.1,0.0,18.9,10.0,1517.176,False,2009,5,0,131,False,8.899999999999999,14.45,3.5500000000000007,0.0
2009-05-12,1.5,0.0,20.6,10.0,1625.956,False,2009,5,1,132,False,10.600000000000001,15.3,2.6999999999999993,0.0
2009-05-13,2.4,0.0,19.4,9.4,1246.398,False,2009,5,2,133,False,9.999999999999998,14.399999999999999,3.6000000000000014,0.0
2009-05-14,3.4,1.3,19.4,13.3,1606.984,False,2009,5,3,134,False,6.099999999999998,16.35,1.6499999999999986,0.0
2009-05-15,1.3,0.0,24.4,15.6,1422.226,False,2009,5,4,135,False,8.799999999999999,20.0,0.0,2.0
2009-05-16,2.2,4.1,21.7,14.4,2007.378,False,2009,5,5,136,True,7.299999999999999,18.05,0.0,0.05000000000000071
2009-05-17,2.9,1.0,18.9,11.1,1543.764,False,2009,5,6,137,True,7.799999999999999,15.0,3.0,0.0
2009-05-18,2.3,0.0,14.4,9.4,1209.906,False,2009,5,0,138,False,5.0,11.9,6.1,0.0
2009-05-19,1.9,0.0,20.6,6.1,1617.344,False,2009,5,1,139,False,14.500000000000002,13.350000000000001,4.649999999999999,0.0
2009-05-20,2.2,0.0,27.8,11.1,1307.162,False,2009,5,2,140,False,16.700000000000003,19.45,0.0,1.4499999999999993
2009-05-21,3.0,0.0,30.0,15.6,1575.15,False,2009,5,3,141,False,14.4,22.8,0.0,4.800000000000001
2009-05-22,2.8,0.0,28.9,16.7,1074.806,False,2009,5,4,142,False,12.2,22.799999999999997,0.0,4.799999999999997
2009-05-23,2.44,0.0,22.8,15.6,1530.598,False,2009,5,5,143,True,7.200000000000001,19.2,0.0,1.1999999999999993
